PlanningUnitID,PlanningUnitName,LTWPShortName,CompliancePoint/Node,Gauge,Code,StartMonth,EndMonth,TargetFrequency,TargetFrequencyMin,TargetFrequencyMax,EventsPerYear,Duration,MinSpell,FlowThresholdMin,FlowThresholdMax,MaxInter-event,WithinEventGapTolerance,WeirpoolGauge,FlowLevelVolume,LevelThresholdMin,LevelThresholdMax,VolumeThreshold,DrawdownRate,AccumulationPeriod,Multigauge,MaxSpell,TriggerDay,TriggerMonth,DrawDownRateWeek,MaxLevelChange,AnnualBarrageFlow,ThreeYearsBarrageFlow,HighReleaseWindowStart,HighReleaseWindowEnd,LowReleaseWindowStart,LowReleaseWindowEnd,PeakLevelWindowStart,PeakLevelWindowEnd,LowLevelWindowStart,LowLevelWindowEnd,NonFlowSpell,EggsDaysSpell,LarvaeDaysSpell,RateOfRiseMax1,RateOfRiseMax2,RateOfFallMin,RateOfRiseThreshold1,RateOfRiseThreshold2,RateOfRiseRiverLevel,RateOfFallRiverLevel,CtfThreshold,GaugeType,State,Catchment_BPRegion,SWSDLName,Latitude,Longitude,EcoObj
PU_0000311,Peel Regulated River,Namoi,Peel River downstream Chaffey Dam,419045,BF1_a,7,6,50.0,,,1,60.0,1.0,100.0,,0.391780822,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.341803,151.143479,NF1+NF2+NF3+NF4+NF5+NF6+NF8+WB1+EF1+EF2+EF3a
PU_0000311,Peel Regulated River,Namoi,Peel River downstream Chaffey Dam,419045,BF1_b,7,6,100.0,,,1,8.0,1.0,100.0,,0.391780822,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.341803,151.143479,NF1+NF2+NF3+NF4+NF5+NF6+NF8+WB1+EF1+EF2+EF3a
PU_0000311,Peel Regulated River,Namoi,Peel River downstream Chaffey Dam,419045,BF2_a,9,3,50.0,50.0,100.0,1,29.0,1.0,100.0,,2.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.341803,151.143479,NF1+NF2+NF5+NF6+NF8+NV1+WB1+EF1
PU_0000311,Peel Regulated River,Namoi,Peel River downstream Chaffey Dam,419045,BF2_b,9,3,100.0,50.0,100.0,1,2.0,1.0,100.0,,2.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.341803,151.143479,NF1+NF2+NF5+NF6+NF8+NV1+WB1+EF1
PU_0000311,Peel Regulated River,Namoi,Peel River downstream Chaffey Dam,419045,SF1_P,10,4,100.0,,,1,2.0,2.0,250.0,,1.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.341803,151.143479,NF1+NF2+NF3+NF4+NF5+NF6+NF8+NV1+WB1+EF1+EF2+EF3a+EF5
PU_0000311,Peel Regulated River,Namoi,Peel River downstream Chaffey Dam,419045,SF1_S,7,6,100.0,,,1,2.0,2.0,250.0,,1.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.341803,151.143479,NF1+NF2+NF3+NF4+NF5+NF6+NF8+NV1+WB1+EF1+EF2+EF3a+EF5
PU_0000311,Peel Regulated River,Namoi,Peel River downstream Chaffey Dam,419045,SF2,9,4,75.0,50.0,100.0,1,2.0,2.0,250.0,900.0,2.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.341803,151.143479,NF1+NF2+NF5+NF6+NF8+NV1+NV2+WB1+EF1+EF2+EF3a+EF5
PU_0000311,Peel Regulated River,Namoi,Peel River downstream Chaffey Dam,419045,LF1_P,7,9,75.0,50.0,100.0,1,2.0,2.0,900.0,,2.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.341803,151.143479,NF1+NF2+NF3+NF4+NF5+NF6+NF8+NV1+NV2+NV3+NV4b+WB1+WB2+EF2+EF3a+EF3b+EF4+EF5+EF6+EF7
PU_0000311,Peel Regulated River,Namoi,Peel River downstream Chaffey Dam,419045,LF1_S,7,6,75.0,50.0,100.0,1,2.0,2.0,900.0,,2.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.341803,151.143479,NF1+NF2+NF3+NF4+NF5+NF6+NF8+NV1+NV2+NV3+NV4b+WB1+WB2+EF2+EF3a+EF3b+EF4+EF5+EF6+EF7
PU_0000311,Peel Regulated River,Namoi,Peel River downstream Chaffey Dam,419045,LF2,10,4,40.0,30.0,50.0,1,2.0,2.0,900.0,,4.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.341803,151.143479,NF1+NF4+NF6+WB1+WB2+WB5+EF2+EF3a+EF3b+EF4+EF5+EF6+EF7
PU_0000311,Peel Regulated River,Namoi,Peel River downstream Chaffey Dam,419045,BK1,9,4,50.0,,,1,1.0,1.0,2900.0,,4.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.341803,151.143479,NF3+NV2+NV4b+WB1+WB2+WB5+EF1+EF2+EF3a+EF3b+EF4+EF5+EF6+EF7
PU_0000311,Peel Regulated River,Namoi,Peel River downstream Chaffey Dam,419045,BK2_P,9,2,40.0,30.0,50.0,1,2.0,2.0,2900.0,,5.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.341803,151.143479,NF1+NF2+NF3+NF4+NF5+NF6+NF8+NV2+WB1+WB2+WB5+EF1+EF2+EF3a+EF3b+EF5+EF6+EF7
PU_0000311,Peel Regulated River,Namoi,Peel River downstream Chaffey Dam,419045,BK2_S,7,6,40.0,30.0,50.0,1,2.0,2.0,2900.0,,5.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.341803,151.143479,NF1+NF2+NF3+NF4+NF5+NF6+NF8+NV2+WB1+WB2+WB5+EF1+EF2+EF3a+EF3b+EF5+EF6+EF7
PU_0000311,Peel Regulated River,Namoi,Peel River downstream Chaffey Dam,419045,OB1,9,4,30.0,30.0,50.0,1,1.0,1.0,6400.0,,5.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.341803,151.143479,NF3+NV3+NV4b+WB1+WB2+WB5+EF1+EF2+EF3a+EF3b+EF4+EF5+EF6+EF7
PU_0000311,Peel Regulated River,Namoi,Peel River downstream Chaffey Dam,419045,OB2_P,9,2,40.0,30.0,50.0,1,1.0,1.0,6400.0,,5.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.341803,151.143479,NF1+NF3+NV4b+WB1+WB2+WB5+EF2+EF3a+EF3b+EF4+EF5+EF6+EF7
PU_0000311,Peel Regulated River,Namoi,Peel River downstream Chaffey Dam,419045,OB2_S,7,6,40.0,30.0,50.0,1,1.0,1.0,6400.0,,5.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.341803,151.143479,NF1+NF3+NV4b+WB1+WB2+WB5+EF2+EF3a+EF3b+EF4+EF5+EF6+EF7
PU_0000311,Peel Regulated River,Namoi,Peel River downstream Chaffey Dam,419045,OB3_P,8,2,45.0,30.0,100.0,1,1.0,1.0,6400.0,,5.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.341803,151.143479,NF1+NF2+NF3+NF4+NF5+NF6+NF8+NV2+NV3+NV4b+WB1+WB2+WB5+EF2+EF3a+EF3b+EF5+EF7
PU_0000311,Peel Regulated River,Namoi,Peel River downstream Chaffey Dam,419045,OB3_S,7,6,45.0,30.0,100.0,1,1.0,1.0,6400.0,,5.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.341803,151.143479,NF1+NF2+NF3+NF4+NF5+NF6+NF8+NV2+NV3+NV4b+WB1+WB2+WB5+EF2+EF3a+EF3b+EF5+EF7
PU_0000311,Peel Regulated River,Namoi,Peel River at Piallamore,419015,CF1_a,7,6,,,,1,5.0,5.0,0.0,0.0,0.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.182158,151.066538,NF1+EF1+EF2+NV1
PU_0000311,Peel Regulated River,Namoi,Peel River at Piallamore,419015,CF1_c,7,6,8.0,,,1,1.0,1.0,0.0,0.0,0.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.182158,151.066538,NF1+EF1+EF2+NV1
PU_0000311,Peel Regulated River,Namoi,Peel River at Piallamore,419015,CF1_b,7,6,5.0,,,1,20.0,20.0,0.0,0.0,0.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.182158,151.066538,NF1+EF1+EF2+NV1
PU_0000311,Peel Regulated River,Namoi,Peel River at Piallamore,419015,VF1_a,7,6,50.0,,,1,365.0,1.0,1.0,,0.054794521,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.182158,151.066538,NF1+EF1+EF2
PU_0000311,Peel Regulated River,Namoi,Peel River at Piallamore,419015,VF1_b,7,6,100.0,,,1,346.0,1.0,1.0,,0.054794521,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.182158,151.066538,NF1+EF1+EF2
PU_0000311,Peel Regulated River,Namoi,Peel River at Piallamore,419015,BF1_a,7,6,50.0,,,1,130.0,1.0,100.0,,0.312328767,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.182158,151.066538,NF1+NF2+NF3+NF4+NF5+NF6+NF8+WB1+EF1+EF2+EF3a
PU_0000311,Peel Regulated River,Namoi,Peel River at Piallamore,419015,BF1_b,7,6,100.0,,,1,24.0,1.0,100.0,,0.312328767,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.182158,151.066538,NF1+NF2+NF3+NF4+NF5+NF6+NF8+WB1+EF1+EF2+EF3a
PU_0000311,Peel Regulated River,Namoi,Peel River at Piallamore,419015,BF2_a,9,3,50.0,50.0,100.0,1,78.0,1.0,100.0,,2.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.182158,151.066538,NF1+NF2+NF5+NF6+NF8+NV1+WB1+EF1
PU_0000311,Peel Regulated River,Namoi,Peel River at Piallamore,419015,BF2_b,9,3,100.0,50.0,100.0,1,11.0,1.0,100.0,,2.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.182158,151.066538,NF1+NF2+NF5+NF6+NF8+NV1+WB1+EF1
PU_0000311,Peel Regulated River,Namoi,Peel River at Piallamore,419015,SF1_P,10,4,100.0,,,1,5.0,5.0,250.0,,1.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.182158,151.066538,NF1+NF2+NF3+NF4+NF5+NF6+NF8+NV1+WB1+EF1+EF2+EF3a+EF5
PU_0000311,Peel Regulated River,Namoi,Peel River at Piallamore,419015,SF1_S,7,6,100.0,,,1,5.0,5.0,250.0,,1.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.182158,151.066538,NF1+NF2+NF3+NF4+NF5+NF6+NF8+NV1+WB1+EF1+EF2+EF3a+EF5
PU_0000311,Peel Regulated River,Namoi,Peel River at Piallamore,419015,SF2,9,4,75.0,50.0,100.0,1,6.0,6.0,250.0,1350.0,2.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.182158,151.066538,NF1+NF2+NF5+NF6+NF8+NV1+NV2+WB1+EF1+EF2+EF3a+EF5
PU_0000311,Peel Regulated River,Namoi,Peel River at Piallamore,419015,LF1_P,7,9,75.0,50.0,100.0,1,1.0,1.0,1350.0,,2.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.182158,151.066538,NF1+NF2+NF3+NF4+NF5+NF6+NF8+NV1+NV2+NV3+NV4b+WB1+WB2+EF2+EF3a+EF3b+EF4+EF5+EF6+EF7
PU_0000311,Peel Regulated River,Namoi,Peel River at Piallamore,419015,LF1_S,7,6,75.0,50.0,100.0,1,1.0,1.0,1350.0,,2.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.182158,151.066538,NF1+NF2+NF3+NF4+NF5+NF6+NF8+NV1+NV2+NV3+NV4b+WB1+WB2+EF2+EF3a+EF3b+EF4+EF5+EF6+EF7
PU_0000311,Peel Regulated River,Namoi,Peel River at Piallamore,419015,LF2,10,4,40.0,30.0,50.0,1,3.0,3.0,1350.0,,4.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.182158,151.066538,NF1+NF4+NF6+WB1+WB2+WB5+EF2+EF3a+EF3b+EF4+EF5+EF6+EF7
PU_0000311,Peel Regulated River,Namoi,Peel River at Piallamore,419015,BK1,9,4,40.0,,,1,1.0,1.0,5150.0,,4.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.182158,151.066538,NF3+NV2+NV4b+WB1+WB2+WB5+EF1+EF2+EF3a+EF3b+EF4+EF5+EF6+EF7
PU_0000311,Peel Regulated River,Namoi,Peel River at Piallamore,419015,BK2_P,9,2,40.0,30.0,50.0,1,2.0,2.0,5150.0,,5.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.182158,151.066538,NF1+NF2+NF3+NF4+NF5+NF6+NF8+NV2+WB1+WB2+WB5+EF1+EF2+EF3a+EF3b+EF5+EF6+EF7
PU_0000311,Peel Regulated River,Namoi,Peel River at Piallamore,419015,BK2_S,7,6,40.0,30.0,50.0,1,2.0,2.0,5150.0,,5.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.182158,151.066538,NF1+NF2+NF3+NF4+NF5+NF6+NF8+NV2+WB1+WB2+WB5+EF1+EF2+EF3a+EF3b+EF5+EF6+EF7
PU_0000311,Peel Regulated River,Namoi,Peel River at Piallamore,419015,OB1,9,4,15.0,10.0,50.0,1,1.0,1.0,13400.0,,10.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.182158,151.066538,NF3+NV3+NV4b+WB1+WB2+WB5+EF1+EF2+EF3a+EF3b+EF4+EF5+EF6+EF7
PU_0000311,Peel Regulated River,Namoi,Peel River at Piallamore,419015,OB2_P,9,2,20.0,20.0,50.0,1,1.0,1.0,13400.0,,6.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.182158,151.066538,NF1+NF3+NV4b+WB1+WB2+WB5+EF2+EF3a+EF3b+EF4+EF5+EF6+EF7
PU_0000311,Peel Regulated River,Namoi,Peel River at Piallamore,419015,OB2_S,7,6,20.0,20.0,50.0,1,1.0,1.0,13400.0,,6.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.182158,151.066538,NF1+NF3+NV4b+WB1+WB2+WB5+EF2+EF3a+EF3b+EF4+EF5+EF6+EF7
PU_0000311,Peel Regulated River,Namoi,Peel River at Carroll,419006,CF1_a,7,6,,,,1,3.0,3.0,0.0,0.0,0.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-30.937898,150.528072,NF1+EF1+EF2+NV1
PU_0000311,Peel Regulated River,Namoi,Peel River at Carroll,419006,CF1_c,7,6,5.0,,,1,1.0,1.0,0.0,0.0,0.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-30.937898,150.528072,NF1+EF1+EF2+NV1
PU_0000311,Peel Regulated River,Namoi,Peel River at Carroll,419006,CF1_b,7,6,5.0,,,1,14.0,14.0,0.0,0.0,0.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-30.937898,150.528072,NF1+EF1+EF2+NV1
PU_0000311,Peel Regulated River,Namoi,Peel River at Carroll,419006,VF1_a,7,6,50.0,,,1,365.0,1.0,1.0,,0.038356164,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-30.937898,150.528072,NF1+EF1+EF2
PU_0000311,Peel Regulated River,Namoi,Peel River at Carroll,419006,VF1_b,7,6,100.0,,,1,342.0,1.0,1.0,,0.038356164,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-30.937898,150.528072,NF1+EF1+EF2
PU_0000311,Peel Regulated River,Namoi,Peel River at Carroll,419006,BF1_a,7,6,50.0,,,1,241.0,1.0,100.0,,0.273972603,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-30.937898,150.528072,NF1+NF2+NF3+NF4+NF5+NF6+NF8+WB1+EF1+EF2+EF3a
PU_0000311,Peel Regulated River,Namoi,Peel River at Carroll,419006,BF1_b,7,6,100.0,,,1,76.0,1.0,100.0,,0.273972603,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-30.937898,150.528072,NF1+NF2+NF3+NF4+NF5+NF6+NF8+WB1+EF1+EF2+EF3a
PU_0000311,Peel Regulated River,Namoi,Peel River at Carroll,419006,BF2_a,9,3,50.0,50.0,100.0,1,152.0,1.0,100.0,,2.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-30.937898,150.528072,NF1+NF2+NF5+NF6+NF8+NV1+WB1+EF1
PU_0000311,Peel Regulated River,Namoi,Peel River at Carroll,419006,BF2_b,9,3,100.0,50.0,100.0,1,42.0,1.0,100.0,,2.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-30.937898,150.528072,NF1+NF2+NF5+NF6+NF8+NV1+WB1+EF1
PU_0000311,Peel Regulated River,Namoi,Peel River at Carroll,419006,SF1_P,10,4,100.0,,,1,10.0,10.0,300.0,,1.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-30.937898,150.528072,NF1+NF2+NF3+NF4+NF5+NF6+NF8+NV1+WB1+EF1+EF2+EF3a+EF5
PU_0000311,Peel Regulated River,Namoi,Peel River at Carroll,419006,SF1_S,7,6,100.0,,,1,10.0,10.0,300.0,,1.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-30.937898,150.528072,NF1+NF2+NF3+NF4+NF5+NF6+NF8+NV1+WB1+EF1+EF2+EF3a+EF5
PU_0000311,Peel Regulated River,Namoi,Peel River at Carroll,419006,SF2,9,4,75.0,50.0,100.0,1,14.0,14.0,300.0,3900.0,2.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-30.937898,150.528072,NF1+NF2+NF5+NF6+NF8+NV1+NV2+WB1+EF1+EF2+EF3a+EF5
PU_0000311,Peel Regulated River,Namoi,Peel River at Carroll,419006,LF1_P,7,9,75.0,50.0,100.0,1,2.0,2.0,3900.0,,2.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-30.937898,150.528072,NF1+NF2+NF3+NF4+NF5+NF6+NF8+NV1+NV2+NV3+NV4b+WB1+WB2+EF2+EF3a+EF3b+EF4+EF5+EF6+EF7
PU_0000311,Peel Regulated River,Namoi,Peel River at Carroll,419006,LF1_S,7,6,75.0,50.0,100.0,1,2.0,2.0,3900.0,,2.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-30.937898,150.528072,NF1+NF2+NF3+NF4+NF5+NF6+NF8+NV1+NV2+NV3+NV4b+WB1+WB2+EF2+EF3a+EF3b+EF4+EF5+EF6+EF7
PU_0000311,Peel Regulated River,Namoi,Peel River at Carroll,419006,LF2,10,4,40.0,30.0,50.0,1,3.0,3.0,3900.0,,4.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-30.937898,150.528072,NF1+NF4+NF6+WB1+WB2+WB5+EF2+EF3a+EF3b+EF4+EF5+EF6+EF7
PU_0000311,Peel Regulated River,Namoi,Peel River at Carroll,419006,BK1,9,4,40.0,,,1,1.0,1.0,13500.0,,4.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-30.937898,150.528072,NF3+NV2+NV4b+WB1+WB2+WB5+EF1+EF2+EF3a+EF3b+EF4+EF5+EF6+EF7
PU_0000311,Peel Regulated River,Namoi,Peel River at Carroll,419006,BK2_P,9,2,40.0,30.0,50.0,1,2.0,2.0,13500.0,,5.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-30.937898,150.528072,NF1+NF2+NF3+NF4+NF5+NF6+NF8+NV2+WB1+WB2+WB5+EF1+EF2+EF3a+EF3b+EF5+EF6+EF7
PU_0000311,Peel Regulated River,Namoi,Peel River at Carroll,419006,BK2_S,7,6,40.0,30.0,50.0,1,2.0,2.0,13500.0,,5.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-30.937898,150.528072,NF1+NF2+NF3+NF4+NF5+NF6+NF8+NV2+WB1+WB2+WB5+EF1+EF2+EF3a+EF3b+EF5+EF6+EF7
PU_0000311,Peel Regulated River,Namoi,Peel River at Carroll,419006,OB1,9,4,20.0,,,1,1.0,1.0,40000.0,,6.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-30.937898,150.528072,NF3+NV3+NV4b+WB1+WB2+WB5+EF1+EF2+EF3a+EF3b+EF4+EF5+EF6+EF7
PU_0000311,Peel Regulated River,Namoi,Peel River at Carroll,419006,OB2_P,9,2,25.0,20.0,50.0,1,1.0,1.0,40000.0,,6.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-30.937898,150.528072,NF1+NF3+NV4b+WB1+WB2+WB5+EF2+EF3a+EF3b+EF4+EF5+EF6+EF7
PU_0000311,Peel Regulated River,Namoi,Peel River at Carroll,419006,OB2_S,7,6,25.0,20.0,50.0,1,1.0,1.0,40000.0,,6.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-30.937898,150.528072,NF1+NF3+NV4b+WB1+WB2+WB5+EF2+EF3a+EF3b+EF4+EF5+EF6+EF7
PU_0000312,Cockburn River Water Source,Namoi,Cockburn River at Mulla Crossing,419016,CF1_a,7,6,,,,1,8.0,8.0,0.0,0.0,0.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.060355,151.12621,NF1+EF1+EF2+NV1
PU_0000312,Cockburn River Water Source,Namoi,Cockburn River at Mulla Crossing,419016,CF1_c,7,6,61.0,,,1,1.0,1.0,0.0,0.0,0.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.060355,151.12621,NF1+EF1+EF2+NV1
PU_0000312,Cockburn River Water Source,Namoi,Cockburn River at Mulla Crossing,419016,CF1_b,7,6,5.0,,,1,71.0,71.0,0.0,0.0,0.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.060355,151.12621,NF1+EF1+EF2+NV1
PU_0000312,Cockburn River Water Source,Namoi,Cockburn River at Mulla Crossing,419016,VF1_a,7,6,50.0,,,1,332.0,1.0,1.0,,0.194520548,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.060355,151.12621,NF1+EF1+EF2
PU_0000312,Cockburn River Water Source,Namoi,Cockburn River at Mulla Crossing,419016,VF1_b,7,6,100.0,,,1,201.0,1.0,1.0,,0.194520548,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.060355,151.12621,NF1+EF1+EF2
PU_0000312,Cockburn River Water Source,Namoi,Cockburn River at Mulla Crossing,419016,BF1_a,7,6,50.0,,,1,65.0,1.0,163.0,,0.369863014,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.060355,151.12621,NF1+NF2+NF3+NF4+NF5+NF6+NF8+WB1+EF1+EF2+EF3a
PU_0000312,Cockburn River Water Source,Namoi,Cockburn River at Mulla Crossing,419016,BF1_b,7,6,98.0,,,1,16.0,1.0,163.0,,0.369863014,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.060355,151.12621,NF1+NF2+NF3+NF4+NF5+NF6+NF8+WB1+EF1+EF2+EF3a
PU_0000312,Cockburn River Water Source,Namoi,Cockburn River at Mulla Crossing,419016,BF2_a,9,3,50.0,50.0,100.0,1,36.0,1.0,163.0,,2.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.060355,151.12621,NF1+NF2+NF5+NF6+NF8+NV1+WB1+EF1
PU_0000312,Cockburn River Water Source,Namoi,Cockburn River at Mulla Crossing,419016,BF2_b,9,3,100.0,50.0,100.0,1,22.0,1.0,163.0,,2.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.060355,151.12621,NF1+NF2+NF5+NF6+NF8+NV1+WB1+EF1
PU_0000312,Cockburn River Water Source,Namoi,Cockburn River at Mulla Crossing,419016,SF1_P,10,4,100.0,,,1,2.0,2.0,455.0,,1.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.060355,151.12621,NF1+NF2+NF3+NF4+NF5+NF6+NF8+NV1+WB1+EF1+EF2+EF3a+EF5
PU_0000312,Cockburn River Water Source,Namoi,Cockburn River at Mulla Crossing,419016,SF1_S,7,6,100.0,,,1,2.0,2.0,455.0,,1.0,0.0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Namoi,Namoi,-31.060355,151.12621,NF1+NF2+NF3+NF4+NF5+NF6+NF8+NV1+WB1+EF1+EF2+EF3a+EF5
